#{"t_start": 1607876207.5060074, "env_id": "Block-v4"}
r,l,t
1219.646761,232,358.011983
-727.558361,65,358.270074
1035.412382,201,359.057716
2955.144681,237,360.008254
147.002835,65,360.264991
56.653233,22,360.35287
989.248401,150,360.942275
-764.194128,93,361.311413
645.205858,130,361.829335
39.096183,38,361.981293
420.028807,292,363.124647
95.896914,27,363.229203
4058.611226,682,365.929823
1189.429067,177,366.633414
-947.339496,29,366.746328
-48.540947,193,367.508206
4020.456516,602,369.896568
3819.014017,697,372.653193
461.254341,252,373.651914
112.444222,52,373.856895
5240.085171,1001,377.818397
6295.193804,1001,381.75762
-800.95124,79,382.068256
3641.048555,336,383.378008
266.18769,47,383.560877
450.436321,257,384.565086
1363.748953,282,385.687853
-847.928577,46,385.868584
-464.660376,114,386.317042
659.071235,288,387.441135
474.134737,107,387.855352
-679.892399,234,388.767616
-92.098048,142,389.329713
126.269068,70,389.603899
-341.146082,173,390.297879
-457.193493,93,390.662204
70.924751,44,390.835283
77.081455,95,391.207623
270.067755,94,391.575915
1616.306491,264,392.626022
904.489785,194,393.391233
83.497188,44,393.56327
2640.553898,596,395.910791
984.70262,365,397.344849
-16.022122,40,397.501129
1076.510038,164,398.139967
474.701679,103,398.545161
-1.359887,13,398.594255
415.574463,267,399.636024
532.858399,181,400.351945
1498.644438,273,401.444606
-780.969694,58,401.67368
345.670842,123,402.155595
87.559804,207,402.973273
4826.202843,462,404.774566
201.479071,107,405.210649
82.457233,44,405.385674
216.315777,50,405.586481
641.317461,136,406.120456
-621.967435,79,406.437338
675.601738,305,407.627295
1751.293353,431,409.320738
2359.140696,340,410.68107
-859.123801,70,410.960328
3576.790786,591,413.288463
1295.147816,255,414.291155
464.399677,203,415.084574
903.263741,543,417.246754
584.814911,176,417.941977
5677.639613,825,421.206399
660.596329,236,422.140294
755.267815,164,422.784622
55.576082,36,422.925688
1449.857505,385,424.461355
-710.782977,46,424.646987
-705.022192,51,424.853439
83.315411,83,425.180947
678.170445,133,425.715298
-1055.185433,98,426.101916
-674.797854,124,426.586473
-248.453413,308,427.787375
1478.219406,338,429.111931
360.963302,113,429.55561
-1.334748,11,429.59641
755.78795,303,430.796931
3390.565573,574,433.070988
-910.087896,131,433.586172
-932.108998,87,433.930701
-804.110947,95,434.300655
348.742746,156,434.912261
-965.022839,98,435.298378
74.372048,184,436.044335
920.821279,250,437.039878
4048.311473,934,440.714499
121.660909,41,440.879517
41.155234,26,440.985022
719.421481,108,441.409778
310.696824,182,442.123876
851.741198,126,442.62172
-727.261543,125,443.110335
28.396219,34,443.246368
-534.340647,124,443.735688
1511.359761,302,444.92923
2067.621435,398,446.511249
-876.178955,67,446.777905
989.193033,152,447.377099
415.720649,77,447.676547
1954.178688,307,448.894892
3323.440696,531,450.987078
1823.119887,282,452.103334
-800.9558,99,452.501725
260.593872,89,452.850352
1240.837675,370,454.301202
3614.074904,261,455.327137
2346.987373,370,456.80674
115.297102,40,456.966068
2380.308268,232,457.877683
-884.005054,74,458.170836
213.490659,114,458.618313
2803.497818,541,460.749112
606.427182,163,461.41075
1086.377697,229,462.312076
180.306499,136,462.845512
513.117262,314,464.079871
920.696163,159,464.720057
3727.696527,371,466.185103
79.88084,22,466.275132
1433.397813,432,467.97471
877.025352,176,468.675622
3379.281632,538,470.778989
294.993383,71,471.067734
-433.528088,168,471.729866
405.30919,200,472.514408
90.600598,24,472.608976
-800.576111,103,473.00623
-585.274125,125,473.496119
823.235264,214,474.331514
-835.486291,64,474.579672
87.701023,42,474.743755
3014.841495,453,476.528056
2719.477466,590,478.856313
-560.696073,98,479.243814
-20.04198,8,479.27667
617.643777,87,479.624306
1113.655681,218,480.491187
6537.326091,1001,484.450145
83.436575,39,484.606868
-4.662586,23,484.695632
-596.632491,77,485.002913
-636.649339,79,485.311014
3139.905771,479,487.217266
581.488679,218,488.08345
96.618989,47,488.265763
77.878764,39,488.422583
1557.506572,227,489.313854
188.734826,39,489.470398
2993.908793,735,492.3819
899.24084,145,492.959334
2708.498347,711,495.746116
287.057985,145,496.335683
-643.672158,83,496.666241
624.365833,117,497.133506
101.304546,192,497.906485
-988.619701,69,498.174503
2206.823353,390,499.696427
551.428606,150,500.290775
1543.811467,430,501.982531
2701.49048,245,502.944396
1678.01828,326,504.226205
3899.528548,689,506.91899
1988.004683,312,508.151106
6124.034162,590,510.450958
689.116219,411,512.07395
-915.277342,43,512.240071
2041.536499,335,513.553467
46.132937,33,513.681955
3788.000341,590,515.988649
25.780907,22,516.075992
4879.794115,515,518.106731
3033.522001,464,519.920006
-192.92231,216,520.760122
371.803396,54,520.972468
837.42601,150,521.562917
-540.107956,132,522.086652
1039.551533,310,523.303343
-1027.128667,58,523.537882
250.965501,81,523.851637
-848.259786,32,523.980051
-191.15273,137,524.520063
-874.501657,109,524.943033
295.948029,102,525.342798
-839.130351,35,525.481819
1252.845937,246,526.440902
246.132002,85,526.785091
-958.47508,35,526.933324
1355.947789,220,527.80639
623.039187,90,528.166792
1054.611126,159,528.791947
1864.087461,436,530.508024
434.466515,76,530.807242
-1054.750921,20,530.886908
1321.14736,220,531.777704
-5.939338,12,531.827618
1576.873059,312,533.062301
-505.594921,230,533.968201
2966.398187,326,535.254238
-27.070761,12,535.30414
325.770572,83,535.63426
-8.952004,26,535.738583
-690.60898,94,536.108814
-291.826501,191,536.870083
-782.024689,62,537.118009
1759.100252,396,538.666758
589.274068,167,539.329252
227.362003,91,539.682255
-684.600769,51,539.884681
854.427403,176,540.570343
2701.64175,491,542.502815
626.867212,283,543.615539
3290.797104,548,545.762332
-430.15705,134,546.288709
163.498251,57,546.507841
-340.583931,174,547.209324
