#{"t_start": 1607985453.8439412, "env_id": "Block-v5"}
r,l,t
-1407.857727,150,156.650762
-22.206058,8,156.669776
-300.895173,419,157.663988
-1474.675339,182,158.10428
-1109.468368,83,158.297855
-117.255245,192,158.753947
-1995.370824,588,160.143345
2.568789,12,160.172445
-625.91407,347,161.006723
-221.692082,194,161.465821
-8.123395,28,161.533005
64.030841,64,161.686676
23.176547,45,161.793368
-1188.833379,93,162.011915
-1216.315962,47,162.124785
-70.064264,76,162.309685
-173.910861,182,162.772056
-1572.350143,215,163.323541
-32.498308,9,163.342929
-43.492003,25,163.40681
-260.815368,152,163.766433
-80.512135,32,163.843547
-476.356906,289,164.527723
-76.727746,71,164.694524
-1364.592644,193,165.156219
-347.037785,431,166.180626
61.132337,125,166.478094
-354.74113,216,166.989767
-10.198324,9,167.009577
-1306.664922,51,167.131258
-219.781545,74,167.303805
-1354.667469,59,167.449612
-259.89311,262,168.071186
-1597.865415,206,168.561942
-1427.216064,182,168.988937
-307.689044,469,170.104932
13.723117,66,170.257277
-57.484195,39,170.349268
-1145.898133,54,170.482852
-1190.195801,74,170.652202
2099.651966,237,171.214644
-193.811184,294,171.94914
-1335.821191,108,172.22177
-236.38628,168,172.620789
2082.424896,271,173.262709
-128.466219,178,173.679638
1960.867851,305,174.401797
-51.06345,72,174.580623
-28.905154,44,174.684847
-155.107841,158,175.064601
-285.789359,214,175.569961
-42.491239,24,175.626585
-194.635661,63,175.780226
-1363.602521,154,176.146432
-1497.169658,163,176.528479
-1565.661338,185,176.980462
-115.051168,163,177.365985
-319.702826,79,177.55435
-1536.019013,212,178.05494
-123.552725,36,178.141025
-1277.037114,119,178.443891
-98.78279,108,178.707036
-579.867845,511,179.966736
-268.465377,155,180.332323
-325.657094,73,180.508487
-7.347312,154,180.873833
-3.76349,68,181.037045
-12.635421,22,181.090147
-337.160586,199,181.564834
-1301.626142,47,181.676851
-1341.579627,112,181.947408
-1388.473435,101,182.185383
-348.20373,260,182.804107
-1433.029769,207,183.2894
-605.988737,377,184.188673
-259.360423,394,185.128603
-288.775365,212,185.631152
-35.508058,18,185.672983
-9.398381,122,185.961376
-72.497089,23,186.015611
-1273.348011,68,186.178749
-90.655893,35,186.257509
50.494379,81,186.451018
-1404.071872,140,186.791661
1.863494,12,186.818977
7.799788,116,187.097548
-1353.798532,105,187.348117
-139.943943,80,187.538303
6.967081,45,187.646042
-21.478448,23,187.702574
-1446.757594,111,187.962219
-1049.417958,628,189.515966
-1224.049583,75,189.688967
-20.279125,59,189.830193
-7.603721,10,189.855101
-57.016503,24,189.912321
-189.960941,267,190.531838
-4.769383,10,190.557524
-44.885596,24,190.615401
-1581.673454,245,191.191433
-1281.422521,60,191.335414
-41.983444,56,191.473455
-1301.199829,68,191.639647
-1224.845603,142,191.974042
-1426.590309,68,192.135622
78.965753,38,192.221637
-39.739925,37,192.31118
-16.399043,208,192.804709
-80.409814,30,192.879685
-1270.378759,106,193.127472
-1291.972086,71,193.300678
-290.087179,93,193.520041
-1146.16217,49,193.639808
-371.346208,324,194.414701
-41.32264,184,194.846209
-14.105471,25,194.905162
3.022412,14,194.936919
-1401.935145,81,195.130661
-1403.716612,127,195.430477
-122.618624,75,195.612281
-131.760029,56,195.74591
-232.482409,91,195.963679
102.01715,107,196.228042
-6.394656,14,196.257592
-83.041196,84,196.45943
-79.199699,37,196.545778
-56.271434,91,196.767062
-322.237253,109,197.02693
-420.488189,152,197.383932
1.595946,15,197.420241
50.295146,170,197.824659
-1342.913034,69,197.986211
-32.905808,82,198.178974
-1149.806491,66,198.337946
-10.921819,46,198.444481
-267.037182,147,198.809665
-1678.864788,343,199.665209
-713.679524,246,200.248145
-1121.207805,51,200.370032
-1290.968281,106,200.623214
-1417.051781,156,200.998666
-1559.935455,332,201.781008
130.447443,55,201.907238
-347.124672,363,202.765207
-1130.647593,47,202.877135
-520.107861,276,203.534111
-361.718106,415,204.519696
-92.535187,165,204.907659
-0.894601,27,204.971339
-1357.535669,111,205.230456
-493.480004,226,205.77155
6.757386,42,205.870904
-13.250726,7,205.891677
-1315.650161,85,206.091333
-607.090709,398,207.036998
-11.11547,6,207.049672
7.111651,33,207.13378
-120.520508,82,207.326801
-66.647258,69,207.487636
-42.259882,178,207.918194
-1394.587648,132,208.23727
-1238.35451,59,208.380067
-16.236454,19,208.422908
-60.631831,52,208.546376
-88.310118,47,208.656465
-1415.392549,146,209.007767
-17.785867,11,209.033877
-256.612921,117,209.315092
-85.994266,35,209.39512
-1263.955676,87,209.600075
-13.291114,26,209.664597
-67.856038,71,209.826803
-1270.160283,78,210.012799
-213.018372,147,210.359364
-332.868534,137,210.684669
-370.083365,160,211.062739
-8.4453,10,211.083727
-15.458194,33,211.174133
-90.174144,121,211.47787
-581.609387,348,212.324553
-63.284893,45,212.430224
13.31167,31,212.505562
-106.007742,89,212.715588
-27.870748,18,212.762221
-147.25417,246,213.346246
